city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Wöhrden,54.1672,8.9983,Germany,DE,Schleswig-Holstein,,1279,1263
Völpke,52.1367,11.0950,Germany,DE,Saxony-Anhalt,,1278,1278
Buttlar,50.7589,9.9542,Germany,DE,Thuringia,,1278,1250
Seibersbach,49.9617,7.7156,Germany,DE,Rhineland-Palatinate,,1277,1277
Großschweidnitz,51.0750,14.6444,Germany,DE,Saxony,,1276,1261
Perach,48.2667,12.7667,Germany,DE,Bavaria,,1276,1276
Siedenburg,52.7000,8.9331,Germany,DE,Lower Saxony,,1276,1276
Niederwerth,50.3956,7.6117,Germany,DE,Rhineland-Palatinate,,1275,1275
Lasbek,53.7339,10.3633,Germany,DE,Schleswig-Holstein,,1275,1275
Groß Kiesow,54.0167,13.4500,Germany,DE,Mecklenburg-Western Pomerania,,1275,1275
Sölden,47.9322,7.8117,Germany,DE,Baden-Württemberg,,1274,1274
Elstertrebnitz,51.1472,12.2350,Germany,DE,Saxony,,1274,1274
Berg,50.5556,6.9469,Germany,DE,Rhineland-Palatinate,,1274,1274
Kirchheim,50.8819,11.0194,Germany,DE,Thuringia,,1274,1274
Markt Berolzheim,49.0167,10.8500,Germany,DE,Bavaria,,1273,1273
Wiesenau,52.2307,14.5911,Germany,DE,Brandenburg,,1273,1273
Hitzhusen,53.9333,9.8500,Germany,DE,Schleswig-Holstein,,1272,1247
Rieden,47.9500,10.6500,Germany,DE,Bavaria,,1271,1271
Villenbach,48.5167,10.6167,Germany,DE,Bavaria,,1271,1271
Liebstadt,50.8647,13.8556,Germany,DE,Saxony,,1270,1267
Königsfeld,49.9500,11.1667,Germany,DE,Bavaria,,1269,1269
Gädheim,50.0242,10.3433,Germany,DE,Bavaria,,1268,1268
Gesees,49.8994,11.5378,Germany,DE,Bavaria,,1267,1267
Evessen,52.1903,10.7100,Germany,DE,Lower Saxony,,1267,1267
Neustadt am Main,49.9308,9.5675,Germany,DE,Bavaria,,1267,1267
Rohlsdorf,53.9694,10.4083,Germany,DE,Schleswig-Holstein,,1267,1213
Gutenstetten,49.6167,10.6167,Germany,DE,Bavaria,,1267,1267
Ebnath,49.9500,11.9167,Germany,DE,Bavaria,,1266,1266
Drelsdorf,54.6000,9.0333,Germany,DE,Schleswig-Holstein,,1266,1266
Lüder,52.8167,10.6667,Germany,DE,Lower Saxony,,1266,1266
Heuchelheim bei Frankenthal,49.5647,8.2922,Germany,DE,Rhineland-Palatinate,,1265,1265
Hohenkirchen,53.9167,11.3167,Germany,DE,Mecklenburg-Western Pomerania,,1264,1252
Oberreichenbach,49.5831,10.7667,Germany,DE,Bavaria,,1263,1263
Wangerooge,53.7908,7.8992,Germany,DE,Lower Saxony,,1263,1263
Pennigsehl,52.6331,9.0167,Germany,DE,Lower Saxony,,1262,1262
Stöckse,52.6358,9.3386,Germany,DE,Lower Saxony,,1262,1262
Mönchhagen,54.1333,12.2000,Germany,DE,Mecklenburg-Western Pomerania,,1260,1260
Lonnig,50.3117,7.4083,Germany,DE,Rhineland-Palatinate,,1259,1259
Kallstadt,49.4906,8.1758,Germany,DE,Rhineland-Palatinate,,1259,1259
Osterspai,50.2456,7.6161,Germany,DE,Rhineland-Palatinate,,1258,1258
Wittelshofen,49.0667,10.4667,Germany,DE,Bavaria,,1258,1258
Ober-Flörsheim,49.6831,8.1553,Germany,DE,Rhineland-Palatinate,,1257,1257
Niederlangen,52.8500,7.2831,Germany,DE,Lower Saxony,,1257,1257
Glan-Münchweiler,49.4714,7.4461,Germany,DE,Rhineland-Palatinate,,1256,1256
Riol,49.7933,6.7914,Germany,DE,Rhineland-Palatinate,,1256,1256
Steinkirchen,48.3833,12.0833,Germany,DE,Bavaria,,1256,1256
Trossin,51.6167,12.8167,Germany,DE,Saxony,,1256,1256
Staudt,50.4672,7.8267,Germany,DE,Rhineland-Palatinate,,1255,1255
Obermaßfeld-Grimmenthal,50.5290,10.4400,Germany,DE,Thuringia,,1255,1255
Ostseebad Göhren,54.3333,13.7333,Germany,DE,Mecklenburg-Western Pomerania,,1255,1255
Hürup,54.7500,9.5167,Germany,DE,Schleswig-Holstein,,1255,1255
Ebernhahn,50.4728,7.7700,Germany,DE,Rhineland-Palatinate,,1253,1253
Ruppach-Goldhausen,50.4633,7.8803,Germany,DE,Rhineland-Palatinate,,1253,1253
Niederroßla,51.0374,11.4858,Germany,DE,Thuringia,,1253,1253
Hof,50.6694,8.0153,Germany,DE,Rhineland-Palatinate,,1253,1253
Linau,53.6461,10.4725,Germany,DE,Schleswig-Holstein,,1252,1219
Malgersdorf,48.4000,12.7500,Germany,DE,Bavaria,,1252,1252
Hopferau,47.6167,10.6333,Germany,DE,Bavaria,,1251,1251
Kolbingen,48.0522,8.8889,Germany,DE,Baden-Württemberg,,1251,1251
Steimel,50.6178,7.6278,Germany,DE,Rhineland-Palatinate,,1250,1250
Dahme,54.2240,11.0813,Germany,DE,Schleswig-Holstein,,1250,1183
Altefähr,54.3300,13.1264,Germany,DE,Mecklenburg-Western Pomerania,,1250,1250
Altenbuch,49.8333,9.4167,Germany,DE,Bavaria,,1250,1250
Weißkeißel,51.4900,14.7200,Germany,DE,Saxony,,1250,1225
Enzklösterle,48.6681,8.4714,Germany,DE,Baden-Württemberg,,1249,1249
Frickenhausen,49.6667,10.0833,Germany,DE,Bavaria,,1248,1248
Dohren,53.3050,9.7025,Germany,DE,Lower Saxony,,1248,1248
Todendorf,53.6947,10.3486,Germany,DE,Schleswig-Holstein,,1248,1248
Tüttendorf,54.3833,10.0000,Germany,DE,Schleswig-Holstein,,1248,1235
Sörgenloch,49.8831,8.2011,Germany,DE,Rhineland-Palatinate,,1247,1247
Kirchhaslach,48.1500,10.3000,Germany,DE,Bavaria,,1247,1247
Stadelhofen,50.0000,11.0333,Germany,DE,Bavaria,,1247,1247
Langenorla,50.7406,11.5784,Germany,DE,Thuringia,,1246,1246
Spornitz,53.4000,11.7167,Germany,DE,Mecklenburg-Western Pomerania,,1246,1246
Niedermurach,49.4500,12.3667,Germany,DE,Bavaria,,1245,1245
Nahrendorf,53.1831,10.8167,Germany,DE,Lower Saxony,,1244,1244
Görzke,52.1708,12.3706,Germany,DE,Brandenburg,,1244,1244
Monzelfeld,49.8914,7.0719,Germany,DE,Rhineland-Palatinate,,1242,1242
Gilten,52.7072,9.5747,Germany,DE,Lower Saxony,,1242,1242
Sommerkahl,50.0667,9.2667,Germany,DE,Bavaria,,1241,1241
Friedenfels,49.8667,12.1167,Germany,DE,Bavaria,,1241,1241
Wassenach,50.4331,7.2792,Germany,DE,Rhineland-Palatinate,,1240,1240
Oßmanstedt,51.0186,11.4272,Germany,DE,Thuringia,,1240,1240
Nützen,53.8667,9.9167,Germany,DE,Schleswig-Holstein,,1240,1240
Quitzdorf,51.2800,14.6997,Germany,DE,Saxony,,1240,1236
Auhagen,52.3978,9.2969,Germany,DE,Lower Saxony,,1237,1237
Tiddische,52.5167,10.8000,Germany,DE,Lower Saxony,,1237,1237
Agathenburg,53.5639,9.5297,Germany,DE,Lower Saxony,,1236,1236
Tschernitz,51.5831,14.6167,Germany,DE,Brandenburg,,1236,1236
Kayhude,53.7667,10.1333,Germany,DE,Schleswig-Holstein,,1234,1234
Ebertsheim,49.5683,8.1086,Germany,DE,Rhineland-Palatinate,,1234,1234
Klotten,50.1667,7.1997,Germany,DE,Rhineland-Palatinate,,1234,1234
Barenburg,52.6206,8.8006,Germany,DE,Lower Saxony,,1234,1234
Steinhorst,52.6831,10.4000,Germany,DE,Lower Saxony,,1234,1234
Unterleinleiter,49.8167,11.1831,Germany,DE,Bavaria,,1233,1233
Weigendorf,49.5000,11.5667,Germany,DE,Bavaria,,1233,1233
Bensdorf,52.4167,12.3331,Germany,DE,Brandenburg,,1233,1233
Hähnichen,51.3667,14.8667,Germany,DE,Saxony,,1233,1233
Schönau an der Brend,50.3833,10.1000,Germany,DE,Bavaria,,1232,1232
Kottweiler-Schwanden,49.4747,7.5372,Germany,DE,Rhineland-Palatinate,,1231,1231
Binsfeld,49.9656,6.7081,Germany,DE,Rhineland-Palatinate,,1231,1231
Müssen,53.5000,10.5667,Germany,DE,Schleswig-Holstein,,1231,1231
Elgersburg,50.7044,10.8536,Germany,DE,Thuringia,,1228,1228
Pellworm,54.5167,8.6369,Germany,DE,Schleswig-Holstein,,1228,1228
Fachbach,50.3400,7.6906,Germany,DE,Rhineland-Palatinate,,1227,1227
Lieser,49.9172,7.0219,Germany,DE,Rhineland-Palatinate,,1227,1227
Schlehdorf,47.6550,11.3133,Germany,DE,Bavaria,,1226,1226
Gersten,52.5833,7.5167,Germany,DE,Lower Saxony,,1226,1226
Siefersheim,49.7833,7.9500,Germany,DE,Rhineland-Palatinate,,1224,1224
Talheim,48.0100,8.6642,Germany,DE,Baden-Württemberg,,1224,1224
Luisenthal,50.7847,10.7217,Germany,DE,Thuringia,,1224,1224
Breitenthal,48.2333,10.3000,Germany,DE,Bavaria,,1223,1223
Hüde,52.4831,8.3497,Germany,DE,Lower Saxony,,1223,1223
Gotteszell,48.9667,12.9667,Germany,DE,Bavaria,,1222,1222
Neuenkirchen,52.7667,8.7331,Germany,DE,Lower Saxony,,1222,1222
Borne,51.9500,11.5569,Germany,DE,Saxony-Anhalt,,1222,1222
Rügland,49.4000,10.5917,Germany,DE,Bavaria,,1222,1222
Dausenau,50.3353,7.7639,Germany,DE,Rhineland-Palatinate,,1221,1221
Oberrieden,48.1000,10.4333,Germany,DE,Bavaria,,1221,1221
Hipstedt,53.4922,8.9736,Germany,DE,Lower Saxony,,1221,1221
Hellenhahn-Schellenberg,50.6128,8.0264,Germany,DE,Rhineland-Palatinate,,1220,1220
Berlingerode,51.4578,10.2406,Germany,DE,Thuringia,,1220,1220
Pölitz,53.7833,10.3833,Germany,DE,Schleswig-Holstein,,1220,1220
Hennweiler,49.8200,7.4350,Germany,DE,Rhineland-Palatinate,,1219,1219
Niederbergkirchen,48.3128,12.5042,Germany,DE,Bavaria,,1219,1219
Hohenberg-Krusemark,52.7267,11.9531,Germany,DE,Saxony-Anhalt,,1218,1218
Großenstein,50.9000,12.2000,Germany,DE,Thuringia,,1217,1217
Eppelsheim,49.7000,8.1500,Germany,DE,Rhineland-Palatinate,,1216,1216
Eisenberg,47.6000,10.6000,Germany,DE,Bavaria,,1216,1216
Eyendorf,53.2000,10.1500,Germany,DE,Lower Saxony,,1216,1216
Steinebach,50.7319,7.8269,Germany,DE,Rhineland-Palatinate,,1214,1214
Erfweiler,49.1567,7.8108,Germany,DE,Rhineland-Palatinate,,1213,1213
Ebenweiler,47.9008,9.5133,Germany,DE,Baden-Württemberg,,1213,1213
Bockenau,49.8367,7.6794,Germany,DE,Rhineland-Palatinate,,1212,1212
Feichten,48.0818,12.5958,Germany,DE,Bavaria,,1212,1212
Biebelried,49.7667,10.0833,Germany,DE,Bavaria,,1212,1212
Georgsdorf,52.5667,7.0831,Germany,DE,Lower Saxony,,1211,1211
Hirschbach,49.5500,11.5333,Germany,DE,Bavaria,,1211,1211
Steinsfeld,49.4167,10.2167,Germany,DE,Bavaria,,1211,1211
Sprakensehl,52.7667,10.5000,Germany,DE,Lower Saxony,,1211,1211
Kehrig,50.2822,7.2278,Germany,DE,Rhineland-Palatinate,,1210,1210
Geising,50.7581,13.7911,Germany,DE,Saxony,,1210,1210
Markt Einersheim,49.6833,10.3000,Germany,DE,Bavaria,,1209,1209
Balzhausen,48.2333,10.5000,Germany,DE,Bavaria,,1209,1209
Zusamaltheim,48.5333,10.6333,Germany,DE,Bavaria,,1209,1209
Raitenbuch,49.0147,11.1264,Germany,DE,Bavaria,,1209,1209
Herforst,49.9450,6.6972,Germany,DE,Rhineland-Palatinate,,1207,1207
Sandelzhausen,48.6267,11.7933,Germany,DE,Bavaria,,1207,1207
Girod,50.4508,7.9100,Germany,DE,Rhineland-Palatinate,,1206,1206
Kamern,52.7500,12.1167,Germany,DE,Saxony-Anhalt,,1206,1206
Groß Gusborn,53.0831,11.2167,Germany,DE,Lower Saxony,,1205,1205
Badem,50.0025,6.6078,Germany,DE,Rhineland-Palatinate,,1203,1203
Höheinöd,49.2886,7.6064,Germany,DE,Rhineland-Palatinate,,1203,1203
Sindelsdorf,47.7233,11.3325,Germany,DE,Bavaria,,1203,1203
Polle,51.9000,9.4000,Germany,DE,Lower Saxony,,1203,1203
Münchweiler an der Alsenz,49.5497,7.8875,Germany,DE,Rhineland-Palatinate,,1202,1202
Breitenburg,53.8833,9.5667,Germany,DE,Schleswig-Holstein,,1202,1202
Effelder,51.2392,10.2467,Germany,DE,Thuringia,,1202,1202
Egweil,48.7831,11.2331,Germany,DE,Bavaria,,1201,1201
Nebelschütz,51.2639,14.1586,Germany,DE,Saxony,,1201,1201
Brücken,49.6378,7.1114,Germany,DE,Rhineland-Palatinate,,1200,1200
Triebel,50.3715,12.1212,Germany,DE,Saxony,,1200,1187
Genderkingen,48.7078,10.8789,Germany,DE,Bavaria,,1198,1198
Vaale,54.0000,9.3831,Germany,DE,Schleswig-Holstein,,1198,1198
Wallmenroth,50.7969,7.8389,Germany,DE,Rhineland-Palatinate,,1197,1197
Bleialf,50.2394,6.2864,Germany,DE,Rhineland-Palatinate,,1197,1197
Kellenhusen,54.1833,11.0667,Germany,DE,Schleswig-Holstein,,1197,1197
Treben,51.0500,12.4500,Germany,DE,Thuringia,,1197,1197
Felm,54.4167,10.0500,Germany,DE,Schleswig-Holstein,,1197,1169
Welle,53.2167,9.8000,Germany,DE,Lower Saxony,,1197,1197
Riegsee,47.7000,11.2333,Germany,DE,Bavaria,,1197,1197
Gnutz,54.1333,9.8167,Germany,DE,Schleswig-Holstein,,1196,1196
Biendorf,54.0833,11.7000,Germany,DE,Mecklenburg-Western Pomerania,,1196,1196
Lembruch,52.5331,8.3497,Germany,DE,Lower Saxony,,1195,1195
Bliesdorf,52.6930,14.1595,Germany,DE,Brandenburg,,1195,1195
Leupoldsgrün,50.2833,11.8000,Germany,DE,Bavaria,,1194,1194
Waldstetten,48.3500,10.3000,Germany,DE,Bavaria,,1194,1194
Lüderitz,52.5067,11.7467,Germany,DE,Saxony-Anhalt,,1194,1194
Altreichenau,48.7656,13.7307,Germany,DE,Bavaria,,1194,1194
Schillingen,49.6342,6.7850,Germany,DE,Rhineland-Palatinate,,1193,1193
Gstadt am Chiemsee,47.8844,12.4181,Germany,DE,Bavaria,,1192,1192
Kohlberg,49.6000,12.0167,Germany,DE,Bavaria,,1192,1192
Maihingen,48.9281,10.4981,Germany,DE,Bavaria,,1191,1191
Neupetershain,51.6000,14.1667,Germany,DE,Brandenburg,,1191,1191
Helferskirchen,50.5131,7.8156,Germany,DE,Rhineland-Palatinate,,1190,1190
Bayersoien,47.6833,11.0000,Germany,DE,Bavaria,,1188,1188
Ottenstein,51.9500,9.4000,Germany,DE,Lower Saxony,,1187,1187
Schirnding,50.0667,12.2167,Germany,DE,Bavaria,,1187,1187
Rethwischhöh,53.7828,10.4425,Germany,DE,Schleswig-Holstein,,1186,1186
Hirschfeld,50.6256,12.4594,Germany,DE,Saxony,,1186,1186
Ahrbrück,50.4825,6.9892,Germany,DE,Rhineland-Palatinate,,1185,1185
Schwarza,50.6208,10.5333,Germany,DE,Thuringia,,1185,1185
Neukirchen,54.3167,11.0167,Germany,DE,Schleswig-Holstein,,1185,1185
Rieden,50.3969,7.1800,Germany,DE,Rhineland-Palatinate,,1184,1184
Dedelstorf,52.7000,10.5000,Germany,DE,Lower Saxony,,1184,1184
Marquardt,52.4597,12.9646,Germany,DE,Brandenburg,,1183,1183
Axstedt,53.3553,8.7732,Germany,DE,Lower Saxony,,1183,1183
Trassem,49.5783,6.5250,Germany,DE,Rhineland-Palatinate,,1182,1182
Holzhausen an der Haide,50.2208,7.9111,Germany,DE,Rhineland-Palatinate,,1182,1182
Crinitz,51.7331,13.7667,Germany,DE,Brandenburg,,1182,1182
Sennfeld,49.3800,9.3833,Germany,DE,Baden-Württemberg,,1181,1181
Prosselsheim,49.8667,10.1333,Germany,DE,Bavaria,,1180,1180
Beutelsbach,48.5519,13.1139,Germany,DE,Bavaria,,1180,1180
Sankt Gangloff,50.8556,11.9000,Germany,DE,Thuringia,,1179,1179
Theisseil,49.7000,12.2333,Germany,DE,Bavaria,,1179,1179
Schollene,52.6772,12.2189,Germany,DE,Saxony-Anhalt,,1179,1179
Horben,47.9350,7.8589,Germany,DE,Baden-Württemberg,,1178,1178
Stelzenberg,49.3800,7.7411,Germany,DE,Rhineland-Palatinate,,1178,1178
Ellzee,48.3333,10.3167,Germany,DE,Bavaria,,1177,1177
Sembach,49.5136,7.8606,Germany,DE,Rhineland-Palatinate,,1176,1176
Ustersbach,48.3167,10.6500,Germany,DE,Bavaria,,1176,1176
Münster,48.6333,10.9000,Germany,DE,Bavaria,,1176,1176
Roskow,52.4667,12.7331,Germany,DE,Brandenburg,,1175,1175
Wingerode,51.3906,10.2408,Germany,DE,Thuringia,,1174,1174
Sonneborn,51.0000,10.5833,Germany,DE,Thuringia,,1173,1173
Egglkofen,48.4000,12.4500,Germany,DE,Bavaria,,1172,1172
Aletshausen,48.2000,10.3833,Germany,DE,Bavaria,,1172,1172
Busenberg,49.1314,7.8269,Germany,DE,Rhineland-Palatinate,,1171,1171
Westheim,49.0000,10.6667,Germany,DE,Bavaria,,1171,1171
Kirchwalsede,53.0167,9.4000,Germany,DE,Lower Saxony,,1171,1171
Wagenhoff,52.5331,10.5167,Germany,DE,Lower Saxony,,1170,1170
Königshain,51.1797,14.8800,Germany,DE,Saxony,,1170,1170
Born,54.3858,12.5267,Germany,DE,Mecklenburg-Western Pomerania,,1170,1170
Oberpöring,48.7000,12.8333,Germany,DE,Bavaria,,1169,1169
Insingen,49.2833,10.1667,Germany,DE,Bavaria,,1169,1169
Habach,47.7333,11.2833,Germany,DE,Bavaria,,1168,1168
Finneck,51.2167,11.4333,Germany,DE,Thuringia,,1168,1168
Staudach-Egerndach,47.7833,12.4833,Germany,DE,Bavaria,,1167,1167
Großkarlbach,49.5383,8.2247,Germany,DE,Rhineland-Palatinate,,1166,1166
Dünsen,52.9278,8.6419,Germany,DE,Lower Saxony,,1166,1166
Stettfeld,49.9714,10.7242,Germany,DE,Bavaria,,1166,1166
Blankenheim,51.5075,11.4308,Germany,DE,Saxony-Anhalt,,1165,1165
Weißdorf,50.1667,11.8333,Germany,DE,Bavaria,,1164,1164
Schönwalde,51.9831,13.6997,Germany,DE,Brandenburg,,1162,1162
Nusse,53.6667,10.5833,Germany,DE,Schleswig-Holstein,,1161,1161
Kirchseelte,52.9481,8.6778,Germany,DE,Lower Saxony,,1161,1161
Bucha,50.8808,11.5114,Germany,DE,Thuringia,,1161,1161
Eichigt,50.3500,12.1667,Germany,DE,Saxony,,1161,1143
Fürthen,50.7800,7.6678,Germany,DE,Rhineland-Palatinate,,1160,1160
Hauptstuhl,49.4017,7.4908,Germany,DE,Rhineland-Palatinate,,1160,1160
Groß Nemerow,53.4667,13.2333,Germany,DE,Mecklenburg-Western Pomerania,,1160,1160
Oetzen,53.0167,10.6833,Germany,DE,Lower Saxony,,1160,1160
Holzheim,48.6167,10.9667,Germany,DE,Bavaria,,1159,1159
Baudenbach,49.6167,10.5167,Germany,DE,Bavaria,,1159,1159
Rhodt unter Rietburg,49.2728,8.1081,Germany,DE,Rhineland-Palatinate,,1158,1158
Eldena,53.2167,11.4167,Germany,DE,Mecklenburg-Western Pomerania,,1158,1158
Neuberend,54.5500,9.5333,Germany,DE,Schleswig-Holstein,,1157,1157
Kastorf,53.7492,10.5706,Germany,DE,Schleswig-Holstein,,1157,1157
Deuna,51.3534,10.4765,Germany,DE,Thuringia,,1157,1157
Nanzdietschweiler,49.4436,7.4406,Germany,DE,Rhineland-Palatinate,,1156,1156
Reichenwalde,52.2647,13.9983,Germany,DE,Brandenburg,,1156,1156
Volxheim,49.8181,7.9272,Germany,DE,Rhineland-Palatinate,,1155,1155
Schwarzenbach,49.7333,12.0000,Germany,DE,Bavaria,,1155,1155
Schlagsdorf,53.7333,10.8333,Germany,DE,Mecklenburg-Western Pomerania,,1155,1155
Leuchtenberg,49.6000,12.2500,Germany,DE,Bavaria,,1155,1155
Trinwillershagen,54.2500,12.6333,Germany,DE,Mecklenburg-Western Pomerania,,1155,1155
Pölzig,50.9525,12.1978,Germany,DE,Thuringia,,1154,1154
Räckelwitz,51.2500,14.2333,Germany,DE,Saxony,,1154,1154
Aichen,48.2267,10.5422,Germany,DE,Bavaria,,1154,1154
Krickenbach,49.3639,7.6686,Germany,DE,Rhineland-Palatinate,,1153,1153
Pahlen,54.2683,9.2900,Germany,DE,Schleswig-Holstein,,1153,1153
Dettum,52.1667,10.6667,Germany,DE,Lower Saxony,,1153,1153
Erlbach,48.3000,12.7833,Germany,DE,Bavaria,,1153,1153
Boren,54.6142,9.8192,Germany,DE,Schleswig-Holstein,,1153,1147
Seck,50.5772,8.0497,Germany,DE,Rhineland-Palatinate,,1152,1152
Büchel,50.1742,7.0836,Germany,DE,Rhineland-Palatinate,,1152,1152
Hemsbünde,53.1000,9.4667,Germany,DE,Lower Saxony,,1152,1152
Pellingen,49.6747,6.6711,Germany,DE,Rhineland-Palatinate,,1151,1151
Bösenbrunn,50.3972,12.1000,Germany,DE,Saxony,,1151,1151
Steigra,51.2997,11.6667,Germany,DE,Saxony-Anhalt,,1150,1112
Weißenborn,50.9217,11.8806,Germany,DE,Thuringia,,1149,1149
Brauneberg,49.9083,6.9853,Germany,DE,Rhineland-Palatinate,,1149,1149
Thierstein,50.1000,12.1000,Germany,DE,Bavaria,,1149,1149
Munkbrarup,54.8003,9.5661,Germany,DE,Schleswig-Holstein,,1149,1149
Merzalben,49.2444,7.7306,Germany,DE,Rhineland-Palatinate,,1149,1149
Essel,52.6894,9.6436,Germany,DE,Lower Saxony,,1149,1149
Fellheim,48.0833,10.1500,Germany,DE,Bavaria,,1148,1148
Nörtershausen,50.2253,7.4814,Germany,DE,Rhineland-Palatinate,,1148,1148
Hassendorf,53.1119,9.2769,Germany,DE,Lower Saxony,,1148,1148
Lauter,49.9667,10.7833,Germany,DE,Bavaria,,1148,1148
Bergen,49.0833,11.1167,Germany,DE,Bavaria,,1148,1148
Oberelbert,50.3917,7.8172,Germany,DE,Rhineland-Palatinate,,1147,1147
Werpeloh,52.8833,7.5000,Germany,DE,Lower Saxony,,1147,1147
Wonsees,49.9667,11.3000,Germany,DE,Bavaria,,1147,1147
Hornstorf,53.9167,11.5167,Germany,DE,Mecklenburg-Western Pomerania,,1146,1146
Wusterhusen,54.1167,13.6167,Germany,DE,Mecklenburg-Western Pomerania,,1146,1146
Röfingen,48.4333,10.4333,Germany,DE,Bavaria,,1145,1145
Wimmelburg,51.5167,11.5167,Germany,DE,Saxony-Anhalt,,1145,1145
Dannewerk,54.4836,9.5011,Germany,DE,Schleswig-Holstein,,1145,1145
Freisbach,49.2717,8.2717,Germany,DE,Rhineland-Palatinate,,1144,1144
Gusenburg,49.6356,6.9008,Germany,DE,Rhineland-Palatinate,,1144,1144
Ederheim,48.8089,10.4656,Germany,DE,Bavaria,,1143,1143
Burgsalach,49.0333,11.1000,Germany,DE,Bavaria,,1143,1143
Zenting,48.8000,13.2667,Germany,DE,Bavaria,,1142,1142
Neuhütten,50.0000,9.4167,Germany,DE,Bavaria,,1141,1141
Dreetz,52.7997,12.4667,Germany,DE,Brandenburg,,1141,1141
Marktgraitz,50.1667,11.1833,Germany,DE,Bavaria,,1140,1140
Gössenheim,50.0192,9.7828,Germany,DE,Bavaria,,1140,1140
Wald,47.7167,10.5500,Germany,DE,Bavaria,,1140,1140
Apfeldorf,47.9000,10.9333,Germany,DE,Bavaria,,1139,1139
Dettighofen,47.6239,8.4836,Germany,DE,Baden-Württemberg,,1139,1139
Egg an der Günz,48.0833,10.2833,Germany,DE,Bavaria,,1139,1139
Irlbach,48.8500,12.7500,Germany,DE,Bavaria,,1138,1138
Oberpleichfeld,49.8833,10.0833,Germany,DE,Bavaria,,1137,1137
Reuth bei Erbendorf,49.8500,12.1167,Germany,DE,Bavaria,,1137,1137
Gütenbach,48.0447,8.1392,Germany,DE,Baden-Württemberg,,1137,1137
Betzendorf,53.1331,10.3167,Germany,DE,Lower Saxony,,1137,1137
Oberscheinfeld,49.7167,10.4167,Germany,DE,Bavaria,,1137,1137
Weißenohe,49.6308,11.2553,Germany,DE,Bavaria,,1136,1136
Alt Meteln,53.7500,11.3333,Germany,DE,Mecklenburg-Western Pomerania,,1136,1136
Klink,53.4831,12.6197,Germany,DE,Mecklenburg-Western Pomerania,,1136,1136
Klein Berßen,52.7667,7.4500,Germany,DE,Lower Saxony,,1135,1135
Heringsdorf,54.2833,11.0167,Germany,DE,Schleswig-Holstein,,1135,1135
Neukirchen,54.8689,8.7339,Germany,DE,Schleswig-Holstein,,1135,1123
Balgstädt,51.2061,11.7339,Germany,DE,Saxony-Anhalt,,1135,1135
Diebach,49.2833,10.1667,Germany,DE,Bavaria,,1134,1134
Altenkrempe,54.1333,10.8333,Germany,DE,Schleswig-Holstein,,1134,1134
Nindorf,54.0667,9.1167,Germany,DE,Schleswig-Holstein,,1132,1131
Brand,49.9500,11.9000,Germany,DE,Bavaria,,1132,1132
Neustadt am Kulm,49.8167,11.8167,Germany,DE,Bavaria,,1130,1130
Jerxheim,52.0843,10.9002,Germany,DE,Lower Saxony,,1129,1129
Haidlfing,48.7376,12.7132,Germany,DE,Bavaria,,1129,1129
Dormettingen,48.2389,8.7747,Germany,DE,Baden-Württemberg,,1128,1128
Tannenberg,50.6067,12.9492,Germany,DE,Saxony,,1128,1128
Herzhorn,53.7906,9.4842,Germany,DE,Schleswig-Holstein,,1128,1128
Bolsterlang,47.4667,10.2333,Germany,DE,Bavaria,,1126,1126
Neuwittenbek,54.3667,10.0167,Germany,DE,Schleswig-Holstein,,1125,1113
Ellgau,48.6000,10.8667,Germany,DE,Bavaria,,1125,1125
Mittelnkirchen,53.5500,9.6167,Germany,DE,Lower Saxony,,1124,1124
Kemnitz,54.0667,13.5500,Germany,DE,Mecklenburg-Western Pomerania,,1124,1124
Trulben,49.1400,7.5450,Germany,DE,Rhineland-Palatinate,,1123,1123
Spabrücken,49.8989,7.7125,Germany,DE,Rhineland-Palatinate,,1123,1123
Blowatz,53.9667,11.5167,Germany,DE,Mecklenburg-Western Pomerania,,1123,1123
Kusey,52.5819,11.0925,Germany,DE,Saxony-Anhalt,,1123,1123
Waxweiler,50.0917,6.3644,Germany,DE,Rhineland-Palatinate,,1122,1122
Ungerhausen,48.0167,10.2667,Germany,DE,Bavaria,,1122,1122
Markt Nordheim,49.5667,10.3333,Germany,DE,Bavaria,,1122,1122
Neukirchen-Balbini,49.2925,12.4414,Germany,DE,Bavaria,,1122,1122
Oppurg,50.7167,11.6500,Germany,DE,Thuringia,,1121,1121
Rannungen,50.1667,10.2053,Germany,DE,Bavaria,,1121,1121
Beiersdorf,51.0714,14.5353,Germany,DE,Saxony,,1120,1093
Windberg,48.9500,12.7500,Germany,DE,Bavaria,,1120,1120
Üdersdorf,50.1531,6.8033,Germany,DE,Rhineland-Palatinate,,1120,1108
Luhden,52.2253,9.0922,Germany,DE,Lower Saxony,,1119,1119
Lissendorf,50.3161,6.6078,Germany,DE,Rhineland-Palatinate,,1119,1119
Rothenstein,50.8494,11.6053,Germany,DE,Thuringia,,1119,1119
Longkamp,49.8894,7.1169,Germany,DE,Rhineland-Palatinate,,1119,1119
Jahrdorf,48.6400,13.6440,Germany,DE,Bavaria,,1119,1119
Götzingen,49.4969,9.3925,Germany,DE,Baden-Württemberg,,1119,1119
Nordheim vor der Rhön,50.4833,10.1833,Germany,DE,Bavaria,,1118,1118
Göhl,54.2833,10.9500,Germany,DE,Schleswig-Holstein,,1118,1118
